goos: darwin
goarch: amd64
pkg: github.com/ef-ds/stack-bench-tests
BenchmarkFillDeque/0-4         	50000000	        37.9 ns/op	      64 B/op	       1 allocs/op
BenchmarkRefillDeque/100000-4           	       3	 394275105 ns/op	319815226 B/op	10077132 allocs/op
BenchmarkRefillDeque/100000-4           	       3	 393569382 ns/op	319815226 B/op	10077132 allocs/op
BenchmarkRefillDeque/100000-4           	       3	 394164767 ns/op	319815226 B/op	10077132 allocs/op
BenchmarkRefillDeque/100000-4           	       3	 393205845 ns/op	319815226 B/op	10077132 allocs/op
BenchmarkRefillDeque/100000-4           	       3	 393495294 ns/op	319815226 B/op	10077132 allocs/op
BenchmarkSlowDecreaseDeque/1-4          	50000000	        34.1 ns/op	      16 B/op	       1 allocs/op
BenchmarkSlowDecreaseDeque/1-4          	50000000	        34.2 ns/op	      16 B/op	       1 allocs/op
BenchmarkSlowDecreaseDeque/1-4          	50000000	        34.0 ns/op	      16 B/op	       1 allocs/op
BenchmarkSlowDecreaseDeque/1-4          	50000000	        34.2 ns/op	      16 B/op	       1 allocs/op
BenchmarkSlowDecreaseDeque/1-4          	50000000	        34.2 ns/op	      16 B/op	       1 allocs/op
BenchmarkSlowDecreaseDeque/1-4          	50000000	        34.4 ns/op	      16 B/op	       1 allocs/op
BenchmarkSlowDecreaseDeque/1-4          	50000000	        34.2 ns/op	      16 B/op	       1 allocs/op
BenchmarkSlowDecreaseDeque/1-4          	50000000	        34.0 ns/op	      16 B/op	       1 allocs/op
BenchmarkSlowDecreaseDeque/1-4          	50000000	        34.1 ns/op	      16 B/op	       1 allocs/op
BenchmarkSlowDecreaseDeque/1-4          	50000000	        34.0 ns/op	      16 B/op	       1 allocs/op
BenchmarkSlowDecreaseDeque/10-4         	 5000000	       349 ns/op	     160 B/op	      10 allocs/op
BenchmarkSlowDecreaseDeque/10-4         	 5000000	       346 ns/op	     160 B/op	      10 allocs/op
BenchmarkSlowDecreaseDeque/10-4         	 5000000	       348 ns/op	     160 B/op	      10 allocs/op
BenchmarkSlowDecreaseDeque/10-4         	 5000000	       348 ns/op	     160 B/op	      10 allocs/op
BenchmarkSlowDecreaseDeque/10-4         	 5000000	       346 ns/op	     160 B/op	      10 allocs/op
BenchmarkSlowDecreaseDeque/10-4         	 5000000	       346 ns/op	     160 B/op	      10 allocs/op
BenchmarkSlowDecreaseDeque/10-4         	 5000000	       347 ns/op	     160 B/op	      10 allocs/op
BenchmarkSlowDecreaseDeque/10-4         	 5000000	       347 ns/op	     160 B/op	      10 allocs/op
BenchmarkSlowDecreaseDeque/10-4         	 5000000	       348 ns/op	     160 B/op	      10 allocs/op
BenchmarkSlowDecreaseDeque/10-4         	 5000000	       350 ns/op	     160 B/op	      10 allocs/op
BenchmarkSlowDecreaseDeque/100-4        	  500000	      3430 ns/op	    1600 B/op	     100 allocs/op
BenchmarkSlowDecreaseDeque/100-4        	  500000	      3393 ns/op	    1600 B/op	     100 allocs/op
BenchmarkSlowDecreaseDeque/100-4        	  500000	      3369 ns/op	    1600 B/op	     100 allocs/op
BenchmarkSlowDecreaseDeque/100-4        	  500000	      3422 ns/op	    1600 B/op	     100 allocs/op
BenchmarkSlowDecreaseDeque/100-4        	  500000	      3455 ns/op	    1600 B/op	     100 allocs/op
BenchmarkSlowDecreaseDeque/100-4        	  500000	      3417 ns/op	    1600 B/op	     100 allocs/op
BenchmarkSlowDecreaseDeque/100-4        	  500000	      3389 ns/op	    1600 B/op	     100 allocs/op
BenchmarkSlowDecreaseDeque/100-4        	  500000	      3389 ns/op	    1600 B/op	     100 allocs/op
BenchmarkSlowDecreaseDeque/100-4        	  500000	      3432 ns/op	    1600 B/op	     100 allocs/op
BenchmarkSlowDecreaseDeque/100-4        	  500000	      3954 ns/op	    1600 B/op	     100 allocs/op
BenchmarkSlowDecreaseDeque/1000-4       	   50000	     33891 ns/op	   16000 B/op	    1000 allocs/op
BenchmarkSlowDecreaseDeque/1000-4       	   50000	     33607 ns/op	   16000 B/op	    1000 allocs/op
BenchmarkSlowDecreaseDeque/1000-4       	   50000	     33948 ns/op	   16000 B/op	    1000 allocs/op
BenchmarkSlowDecreaseDeque/1000-4       	   50000	     33914 ns/op	   16000 B/op	    1000 allocs/op
BenchmarkSlowDecreaseDeque/1000-4       	   50000	     33717 ns/op	   16000 B/op	    1000 allocs/op
BenchmarkSlowDecreaseDeque/1000-4       	   50000	     33674 ns/op	   16000 B/op	    1000 allocs/op
BenchmarkSlowDecreaseDeque/1000-4       	   50000	     33958 ns/op	   16000 B/op	    1000 allocs/op
BenchmarkSlowDecreaseDeque/1000-4       	   50000	     33735 ns/op	   16000 B/op	    1000 allocs/op
BenchmarkSlowDecreaseDeque/1000-4       	   50000	     33707 ns/op	   16000 B/op	    1000 allocs/op
BenchmarkSlowDecreaseDeque/1000-4       	   50000	     33623 ns/op	   16000 B/op	    1000 allocs/op
BenchmarkSlowDecreaseDeque/10000-4      	    5000	    335950 ns/op	  160000 B/op	   10000 allocs/op
BenchmarkSlowDecreaseDeque/10000-4      	    5000	    336104 ns/op	  160000 B/op	   10000 allocs/op
BenchmarkSlowDecreaseDeque/10000-4      	    5000	    338463 ns/op	  160000 B/op	   10000 allocs/op
BenchmarkSlowDecreaseDeque/10000-4      	    5000	    339205 ns/op	  160000 B/op	   10000 allocs/op
BenchmarkSlowDecreaseDeque/10000-4      	    5000	    337830 ns/op	  160000 B/op	   10000 allocs/op
BenchmarkSlowDecreaseDeque/10000-4      	    5000	    336944 ns/op	  160000 B/op	   10000 allocs/op
BenchmarkSlowDecreaseDeque/10000-4      	    5000	    338119 ns/op	  160000 B/op	   10000 allocs/op
BenchmarkSlowDecreaseDeque/10000-4      	    5000	    335869 ns/op	  160000 B/op	   10000 allocs/op
BenchmarkSlowDecreaseDeque/10000-4      	    5000	    341177 ns/op	  160000 B/op	   10000 allocs/op
BenchmarkSlowDecreaseDeque/10000-4      	    5000	    335826 ns/op	  160000 B/op	   10000 allocs/op
BenchmarkSlowDecreaseDeque/100000-4     	     500	   3411340 ns/op	 1600000 B/op	  100000 allocs/op
BenchmarkSlowDecreaseDeque/100000-4     	     500	   3373053 ns/op	 1600000 B/op	  100000 allocs/op
BenchmarkSlowDecreaseDeque/100000-4     	     500	   3379538 ns/op	 1600000 B/op	  100000 allocs/op
BenchmarkSlowDecreaseDeque/100000-4     	     500	   3368926 ns/op	 1600000 B/op	  100000 allocs/op
BenchmarkSlowDecreaseDeque/100000-4     	     500	   3369503 ns/op	 1600000 B/op	  100000 allocs/op
BenchmarkSlowDecreaseDeque/100000-4     	     500	   3387499 ns/op	 1600000 B/op	  100000 allocs/op
BenchmarkSlowDecreaseDeque/100000-4     	     500	   3367397 ns/op	 1600000 B/op	  100000 allocs/op
BenchmarkSlowDecreaseDeque/100000-4     	     500	   3374871 ns/op	 1600000 B/op	  100000 allocs/op
BenchmarkSlowDecreaseDeque/100000-4     	     500	   3407855 ns/op	 1600000 B/op	  100000 allocs/op
BenchmarkSlowDecreaseDeque/100000-4     	     500	   3381208 ns/op	 1600000 B/op	  100000 allocs/op
BenchmarkSlowDecreaseDeque/1000000-4    	      50	  33866332 ns/op	16000003 B/op	 1000000 allocs/op
BenchmarkSlowDecreaseDeque/1000000-4    	      50	  34327071 ns/op	16000000 B/op	 1000000 allocs/op
BenchmarkSlowDecreaseDeque/1000000-4    	      50	  33787131 ns/op	16000001 B/op	 1000000 allocs/op
BenchmarkSlowDecreaseDeque/1000000-4    	      50	  33855575 ns/op	16000000 B/op	 1000000 allocs/op
BenchmarkSlowDecreaseDeque/1000000-4    	      50	  33579941 ns/op	16000000 B/op	 1000000 allocs/op
BenchmarkSlowDecreaseDeque/1000000-4    	      50	  33636875 ns/op	16000000 B/op	 1000000 allocs/op
BenchmarkSlowDecreaseDeque/1000000-4    	      50	  33791846 ns/op	16000000 B/op	 1000000 allocs/op
BenchmarkSlowDecreaseDeque/1000000-4    	      50	  33925667 ns/op	16000000 B/op	 1000000 allocs/op
BenchmarkSlowDecreaseDeque/1000000-4    	      50	  33719329 ns/op	16000000 B/op	 1000000 allocs/op
BenchmarkSlowDecreaseDeque/1000000-4    	      50	  33857292 ns/op	16000000 B/op	 1000000 allocs/op
BenchmarkSlowIncreaseDeque/1-4          	10000000	       203 ns/op	     208 B/op	       5 allocs/op
BenchmarkSlowIncreaseDeque/1-4          	10000000	       203 ns/op	     208 B/op	       5 allocs/op
BenchmarkSlowIncreaseDeque/1-4          	10000000	       201 ns/op	     208 B/op	       5 allocs/op
BenchmarkSlowIncreaseDeque/1-4          	10000000	       203 ns/op	     208 B/op	       5 allocs/op
BenchmarkSlowIncreaseDeque/1-4          	10000000	       202 ns/op	     208 B/op	       5 allocs/op
BenchmarkSlowIncreaseDeque/1-4          	10000000	       201 ns/op	     208 B/op	       5 allocs/op
BenchmarkSlowIncreaseDeque/1-4          	10000000	       202 ns/op	     208 B/op	       5 allocs/op
BenchmarkSlowIncreaseDeque/1-4          	10000000	       202 ns/op	     208 B/op	       5 allocs/op
BenchmarkSlowIncreaseDeque/1-4          	10000000	       202 ns/op	     208 B/op	       5 allocs/op
BenchmarkSlowIncreaseDeque/1-4          	10000000	       202 ns/op	     208 B/op	       5 allocs/op
BenchmarkSlowIncreaseDeque/10-4         	 1000000	      1176 ns/op	    1776 B/op	      25 allocs/op
BenchmarkSlowIncreaseDeque/10-4         	 1000000	      1190 ns/op	    1776 B/op	      25 allocs/op
BenchmarkSlowIncreaseDeque/10-4         	 1000000	      1178 ns/op	    1776 B/op	      25 allocs/op
BenchmarkSlowIncreaseDeque/10-4         	 1000000	      1170 ns/op	    1776 B/op	      25 allocs/op
BenchmarkSlowIncreaseDeque/10-4         	 1000000	      1182 ns/op	    1776 B/op	      25 allocs/op
BenchmarkSlowIncreaseDeque/10-4         	 1000000	      1175 ns/op	    1776 B/op	      25 allocs/op
BenchmarkSlowIncreaseDeque/10-4         	 1000000	      1178 ns/op	    1776 B/op	      25 allocs/op
BenchmarkSlowIncreaseDeque/10-4         	 1000000	      1178 ns/op	    1776 B/op	      25 allocs/op
BenchmarkSlowIncreaseDeque/10-4         	 1000000	      1172 ns/op	    1776 B/op	      25 allocs/op
BenchmarkSlowIncreaseDeque/10-4         	 1000000	      1177 ns/op	    1776 B/op	      25 allocs/op
BenchmarkSlowIncreaseDeque/100-4        	  200000	      7969 ns/op	    8800 B/op	     207 allocs/op
BenchmarkSlowIncreaseDeque/100-4        	  200000	      7960 ns/op	    8800 B/op	     207 allocs/op
BenchmarkSlowIncreaseDeque/100-4        	  200000	      7972 ns/op	    8800 B/op	     207 allocs/op
BenchmarkSlowIncreaseDeque/100-4        	  200000	      7980 ns/op	    8800 B/op	     207 allocs/op
BenchmarkSlowIncreaseDeque/100-4        	  200000	      7972 ns/op	    8800 B/op	     207 allocs/op
BenchmarkSlowIncreaseDeque/100-4        	  200000	      7996 ns/op	    8800 B/op	     207 allocs/op
BenchmarkSlowIncreaseDeque/100-4        	  200000	      8001 ns/op	    8800 B/op	     207 allocs/op
BenchmarkSlowIncreaseDeque/100-4        	  200000	      7969 ns/op	    8800 B/op	     207 allocs/op
BenchmarkSlowIncreaseDeque/100-4        	  200000	      7979 ns/op	    8800 B/op	     207 allocs/op
BenchmarkSlowIncreaseDeque/100-4        	  200000	      8123 ns/op	    8800 B/op	     207 allocs/op
BenchmarkSlowIncreaseDeque/1000-4       	   20000	     70054 ns/op	   54176 B/op	    2015 allocs/op
BenchmarkSlowIncreaseDeque/1000-4       	   20000	     70551 ns/op	   54176 B/op	    2015 allocs/op
BenchmarkSlowIncreaseDeque/1000-4       	   20000	     70122 ns/op	   54176 B/op	    2015 allocs/op
BenchmarkSlowIncreaseDeque/1000-4       	   20000	     70189 ns/op	   54176 B/op	    2015 allocs/op
BenchmarkSlowIncreaseDeque/1000-4       	   20000	     70181 ns/op	   54176 B/op	    2015 allocs/op
BenchmarkSlowIncreaseDeque/1000-4       	   20000	     70361 ns/op	   54176 B/op	    2015 allocs/op
BenchmarkSlowIncreaseDeque/1000-4       	   20000	     70267 ns/op	   54176 B/op	    2015 allocs/op
BenchmarkSlowIncreaseDeque/1000-4       	   20000	     70325 ns/op	   54176 B/op	    2015 allocs/op
BenchmarkSlowIncreaseDeque/1000-4       	   20000	     70352 ns/op	   54176 B/op	    2015 allocs/op
BenchmarkSlowIncreaseDeque/1000-4       	   20000	     70183 ns/op	   54176 B/op	    2015 allocs/op
BenchmarkSlowIncreaseDeque/10000-4      	    2000	    695459 ns/op	  487216 B/op	   20085 allocs/op
BenchmarkSlowIncreaseDeque/10000-4      	    2000	    696192 ns/op	  487216 B/op	   20085 allocs/op
BenchmarkSlowIncreaseDeque/10000-4      	    2000	    698161 ns/op	  487216 B/op	   20085 allocs/op
BenchmarkSlowIncreaseDeque/10000-4      	    2000	    700135 ns/op	  487216 B/op	   20085 allocs/op
BenchmarkSlowIncreaseDeque/10000-4      	    2000	    704806 ns/op	  487216 B/op	   20085 allocs/op
BenchmarkSlowIncreaseDeque/10000-4      	    2000	    695292 ns/op	  487216 B/op	   20085 allocs/op
BenchmarkSlowIncreaseDeque/10000-4      	    2000	    694887 ns/op	  487216 B/op	   20085 allocs/op
BenchmarkSlowIncreaseDeque/10000-4      	    2000	    695514 ns/op	  487216 B/op	   20085 allocs/op
BenchmarkSlowIncreaseDeque/10000-4      	    2000	    698526 ns/op	  487216 B/op	   20085 allocs/op
BenchmarkSlowIncreaseDeque/10000-4      	    2000	    697156 ns/op	  487216 B/op	   20085 allocs/op
BenchmarkSlowIncreaseDeque/100000-4     	     200	   7973913 ns/op	 4821760 B/op	  200787 allocs/op
BenchmarkSlowIncreaseDeque/100000-4     	     200	   7976776 ns/op	 4821760 B/op	  200787 allocs/op
BenchmarkSlowIncreaseDeque/100000-4     	     200	   7947442 ns/op	 4821760 B/op	  200787 allocs/op
BenchmarkSlowIncreaseDeque/100000-4     	     200	   7993144 ns/op	 4821760 B/op	  200787 allocs/op
BenchmarkSlowIncreaseDeque/100000-4     	     200	   7900855 ns/op	 4821760 B/op	  200787 allocs/op
BenchmarkSlowIncreaseDeque/100000-4     	     200	   7883997 ns/op	 4821760 B/op	  200787 allocs/op
BenchmarkSlowIncreaseDeque/100000-4     	     200	   8066806 ns/op	 4821760 B/op	  200787 allocs/op
BenchmarkSlowIncreaseDeque/100000-4     	     200	   7929336 ns/op	 4821760 B/op	  200787 allocs/op
BenchmarkSlowIncreaseDeque/100000-4     	     200	   7922091 ns/op	 4821760 B/op	  200787 allocs/op
BenchmarkSlowIncreaseDeque/100000-4     	     200	   8023420 ns/op	 4821760 B/op	  200787 allocs/op
BenchmarkSlowIncreaseDeque/1000000-4    	      20	  83462352 ns/op	48192064 B/op	 2007819 allocs/op
BenchmarkSlowIncreaseDeque/1000000-4    	      20	  84380948 ns/op	48192064 B/op	 2007819 allocs/op
BenchmarkSlowIncreaseDeque/1000000-4    	      20	  83022905 ns/op	48192064 B/op	 2007819 allocs/op
BenchmarkSlowIncreaseDeque/1000000-4    	      20	  83313387 ns/op	48192064 B/op	 2007819 allocs/op
BenchmarkSlowIncreaseDeque/1000000-4    	      20	  83080879 ns/op	48192064 B/op	 2007819 allocs/op
BenchmarkSlowIncreaseDeque/1000000-4    	      20	  83378929 ns/op	48192064 B/op	 2007819 allocs/op
BenchmarkSlowIncreaseDeque/1000000-4    	      20	  83552158 ns/op	48192064 B/op	 2007819 allocs/op
BenchmarkSlowIncreaseDeque/1000000-4    	      20	  84562762 ns/op	48192064 B/op	 2007819 allocs/op
BenchmarkSlowIncreaseDeque/1000000-4    	      20	  83596169 ns/op	48192064 B/op	 2007819 allocs/op
BenchmarkSlowIncreaseDeque/1000000-4    	      20	  84041293 ns/op	48192064 B/op	 2007819 allocs/op
BenchmarkStableDeque/1-4                	50000000	        33.8 ns/op	      16 B/op	       1 allocs/op
BenchmarkStableDeque/1-4                	50000000	        33.6 ns/op	      16 B/op	       1 allocs/op
BenchmarkStableDeque/1-4                	50000000	        33.6 ns/op	      16 B/op	       1 allocs/op
BenchmarkStableDeque/1-4                	50000000	        33.7 ns/op	      16 B/op	       1 allocs/op
BenchmarkStableDeque/1-4                	50000000	        34.3 ns/op	      16 B/op	       1 allocs/op
BenchmarkStableDeque/1-4                	50000000	        33.8 ns/op	      16 B/op	       1 allocs/op
BenchmarkStableDeque/1-4                	50000000	        33.7 ns/op	      16 B/op	       1 allocs/op
BenchmarkStableDeque/1-4                	50000000	        33.7 ns/op	      16 B/op	       1 allocs/op
BenchmarkStableDeque/1-4                	50000000	        33.6 ns/op	      16 B/op	       1 allocs/op
BenchmarkStableDeque/1-4                	50000000	        34.1 ns/op	      16 B/op	       1 allocs/op
BenchmarkStableDeque/10-4               	 5000000	       339 ns/op	     160 B/op	      10 allocs/op
BenchmarkStableDeque/10-4               	 5000000	       343 ns/op	     160 B/op	      10 allocs/op
BenchmarkStableDeque/10-4               	 5000000	       342 ns/op	     160 B/op	      10 allocs/op
BenchmarkStableDeque/10-4               	 5000000	       343 ns/op	     160 B/op	      10 allocs/op
BenchmarkStableDeque/10-4               	 5000000	       339 ns/op	     160 B/op	      10 allocs/op
BenchmarkStableDeque/10-4               	 5000000	       338 ns/op	     160 B/op	      10 allocs/op
BenchmarkStableDeque/10-4               	 5000000	       338 ns/op	     160 B/op	      10 allocs/op
BenchmarkStableDeque/10-4               	 5000000	       340 ns/op	     160 B/op	      10 allocs/op
BenchmarkStableDeque/10-4               	 5000000	       337 ns/op	     160 B/op	      10 allocs/op
BenchmarkStableDeque/10-4               	 5000000	       339 ns/op	     160 B/op	      10 allocs/op
BenchmarkStableDeque/100-4              	  500000	      3331 ns/op	    1600 B/op	     100 allocs/op
BenchmarkStableDeque/100-4              	  500000	      3319 ns/op	    1600 B/op	     100 allocs/op
BenchmarkStableDeque/100-4              	  500000	      3370 ns/op	    1600 B/op	     100 allocs/op
BenchmarkStableDeque/100-4              	  500000	      3325 ns/op	    1600 B/op	     100 allocs/op
BenchmarkStableDeque/100-4              	  500000	      3352 ns/op	    1600 B/op	     100 allocs/op
BenchmarkStableDeque/100-4              	  500000	      3336 ns/op	    1600 B/op	     100 allocs/op
BenchmarkStableDeque/100-4              	  500000	      3344 ns/op	    1600 B/op	     100 allocs/op
BenchmarkStableDeque/100-4              	  500000	      3325 ns/op	    1600 B/op	     100 allocs/op
BenchmarkStableDeque/100-4              	  500000	      3315 ns/op	    1600 B/op	     100 allocs/op
BenchmarkStableDeque/100-4              	  500000	      3294 ns/op	    1600 B/op	     100 allocs/op
BenchmarkStableDeque/1000-4             	   50000	     33571 ns/op	   16000 B/op	    1000 allocs/op
BenchmarkStableDeque/1000-4             	   50000	     33055 ns/op	   16000 B/op	    1000 allocs/op
BenchmarkStableDeque/1000-4             	   50000	     33033 ns/op	   16000 B/op	    1000 allocs/op
BenchmarkStableDeque/1000-4             	   50000	     33344 ns/op	   16000 B/op	    1000 allocs/op
BenchmarkStableDeque/1000-4             	   50000	     33050 ns/op	   16000 B/op	    1000 allocs/op
BenchmarkStableDeque/1000-4             	   50000	     33663 ns/op	   16000 B/op	    1000 allocs/op
BenchmarkStableDeque/1000-4             	   50000	     33057 ns/op	   16000 B/op	    1000 allocs/op
BenchmarkStableDeque/1000-4             	   50000	     33067 ns/op	   16000 B/op	    1000 allocs/op
BenchmarkStableDeque/1000-4             	   50000	     33098 ns/op	   16000 B/op	    1000 allocs/op
BenchmarkStableDeque/1000-4             	   50000	     32873 ns/op	   16000 B/op	    1000 allocs/op
BenchmarkStableDeque/10000-4            	    5000	    336884 ns/op	  160000 B/op	   10000 allocs/op
BenchmarkStableDeque/10000-4            	    5000	    332832 ns/op	  160000 B/op	   10000 allocs/op
BenchmarkStableDeque/10000-4            	    5000	    341324 ns/op	  160000 B/op	   10000 allocs/op
BenchmarkStableDeque/10000-4            	    5000	    344711 ns/op	  160000 B/op	   10000 allocs/op
BenchmarkStableDeque/10000-4            	    5000	    333868 ns/op	  160000 B/op	   10000 allocs/op
BenchmarkStableDeque/10000-4            	    5000	    330834 ns/op	  160000 B/op	   10000 allocs/op
BenchmarkStableDeque/10000-4            	    5000	    331191 ns/op	  160000 B/op	   10000 allocs/op
BenchmarkStableDeque/10000-4            	    5000	    333142 ns/op	  160000 B/op	   10000 allocs/op
BenchmarkStableDeque/10000-4            	    5000	    331906 ns/op	  160000 B/op	   10000 allocs/op
BenchmarkStableDeque/10000-4            	    5000	    330260 ns/op	  160000 B/op	   10000 allocs/op
BenchmarkStableDeque/100000-4           	     500	   3283862 ns/op	 1600000 B/op	  100000 allocs/op
BenchmarkStableDeque/100000-4           	     500	   3473981 ns/op	 1600000 B/op	  100000 allocs/op
BenchmarkStableDeque/100000-4           	     500	   3605891 ns/op	 1600000 B/op	  100000 allocs/op
BenchmarkStableDeque/100000-4           	     500	   3541888 ns/op	 1600000 B/op	  100000 allocs/op
BenchmarkStableDeque/100000-4           	     500	   3466332 ns/op	 1600000 B/op	  100000 allocs/op
BenchmarkStableDeque/100000-4           	     500	   3362328 ns/op	 1600000 B/op	  100000 allocs/op
BenchmarkStableDeque/100000-4           	     500	   3327446 ns/op	 1600000 B/op	  100000 allocs/op
BenchmarkStableDeque/100000-4           	     500	   3304217 ns/op	 1600000 B/op	  100000 allocs/op
BenchmarkStableDeque/100000-4           	     500	   3406845 ns/op	 1600000 B/op	  100000 allocs/op
BenchmarkStableDeque/100000-4           	     500	   3322260 ns/op	 1600000 B/op	  100000 allocs/op
BenchmarkStableDeque/1000000-4          	      50	  33164133 ns/op	16000000 B/op	 1000000 allocs/op
BenchmarkStableDeque/1000000-4          	      50	  33490276 ns/op	16000000 B/op	 1000000 allocs/op
BenchmarkStableDeque/1000000-4          	      50	  33140155 ns/op	16000000 B/op	 1000000 allocs/op
BenchmarkStableDeque/1000000-4          	      50	  33319866 ns/op	16000000 B/op	 1000000 allocs/op
BenchmarkStableDeque/1000000-4          	      50	  33501149 ns/op	16000000 B/op	 1000000 allocs/op
BenchmarkStableDeque/1000000-4          	      50	  33384746 ns/op	16000000 B/op	 1000000 allocs/op
BenchmarkStableDeque/1000000-4          	      50	  33043581 ns/op	16000000 B/op	 1000000 allocs/op
BenchmarkStableDeque/1000000-4          	      50	  33561442 ns/op	16000000 B/op	 1000000 allocs/op
BenchmarkStableDeque/1000000-4          	      50	  33436107 ns/op	16000000 B/op	 1000000 allocs/op
BenchmarkStableDeque/1000000-4          	      50	  33199395 ns/op	16000000 B/op	 1000000 allocs/op
PASS
ok  	github.com/ef-ds/stack-bench-tests	933.811s
