goos: darwin
goarch: amd64
pkg: github.com/ef-ds/stack-bench-tests
BenchmarkFillList/0-4         	30000000	        39.0 ns/op	      48 B/op	       1 allocs/op
BenchmarkSlowDecreaseList/1-4          	20000000	        67.0 ns/op	      64 B/op	       2 allocs/op
BenchmarkSlowDecreaseList/1-4          	20000000	        66.8 ns/op	      64 B/op	       2 allocs/op
BenchmarkSlowDecreaseList/1-4          	20000000	        67.8 ns/op	      64 B/op	       2 allocs/op
BenchmarkSlowDecreaseList/1-4          	20000000	        67.4 ns/op	      64 B/op	       2 allocs/op
BenchmarkSlowDecreaseList/10-4         	 2000000	       678 ns/op	     640 B/op	      20 allocs/op
BenchmarkSlowDecreaseList/10-4         	 2000000	       683 ns/op	     640 B/op	      20 allocs/op
BenchmarkSlowDecreaseList/10-4         	 2000000	       675 ns/op	     640 B/op	      20 allocs/op
BenchmarkSlowDecreaseList/10-4         	 2000000	       677 ns/op	     640 B/op	      20 allocs/op
BenchmarkSlowDecreaseList/10-4         	 2000000	       683 ns/op	     640 B/op	      20 allocs/op
BenchmarkSlowDecreaseList/10-4         	 2000000	       676 ns/op	     640 B/op	      20 allocs/op
BenchmarkSlowDecreaseList/10-4         	 2000000	       683 ns/op	     640 B/op	      20 allocs/op
BenchmarkSlowDecreaseList/10-4         	 2000000	       683 ns/op	     640 B/op	      20 allocs/op
BenchmarkSlowDecreaseList/10-4         	 2000000	       672 ns/op	     640 B/op	      20 allocs/op
BenchmarkSlowDecreaseList/10-4         	 2000000	       676 ns/op	     640 B/op	      20 allocs/op
BenchmarkSlowDecreaseList/100-4        	  200000	      6735 ns/op	    6400 B/op	     200 allocs/op
BenchmarkSlowDecreaseList/100-4        	  200000	      6657 ns/op	    6400 B/op	     200 allocs/op
BenchmarkSlowDecreaseList/100-4        	  200000	      6665 ns/op	    6400 B/op	     200 allocs/op
BenchmarkSlowDecreaseList/100-4        	  200000	      6701 ns/op	    6400 B/op	     200 allocs/op
BenchmarkSlowDecreaseList/100-4        	  200000	      6645 ns/op	    6400 B/op	     200 allocs/op
BenchmarkSlowDecreaseList/100-4        	  200000	      6700 ns/op	    6400 B/op	     200 allocs/op
BenchmarkSlowDecreaseList/100-4        	  200000	      6658 ns/op	    6400 B/op	     200 allocs/op
BenchmarkSlowDecreaseList/100-4        	  200000	      6705 ns/op	    6400 B/op	     200 allocs/op
BenchmarkSlowDecreaseList/100-4        	  200000	      6647 ns/op	    6400 B/op	     200 allocs/op
BenchmarkSlowDecreaseList/100-4        	  200000	      6727 ns/op	    6400 B/op	     200 allocs/op
BenchmarkSlowDecreaseList/1000-4       	   20000	     66244 ns/op	   64000 B/op	    2000 allocs/op
BenchmarkSlowDecreaseList/1000-4       	   20000	     68787 ns/op	   64000 B/op	    2000 allocs/op
BenchmarkSlowDecreaseList/1000-4       	   20000	     67096 ns/op	   64000 B/op	    2000 allocs/op
BenchmarkSlowDecreaseList/1000-4       	   20000	     66770 ns/op	   64000 B/op	    2000 allocs/op
BenchmarkSlowDecreaseList/1000-4       	   20000	     67875 ns/op	   64000 B/op	    2000 allocs/op
BenchmarkSlowDecreaseList/1000-4       	   20000	     67322 ns/op	   64000 B/op	    2000 allocs/op
BenchmarkSlowDecreaseList/1000-4       	   20000	     67008 ns/op	   64000 B/op	    2000 allocs/op
BenchmarkSlowDecreaseList/1000-4       	   20000	     66889 ns/op	   64000 B/op	    2000 allocs/op
BenchmarkSlowDecreaseList/1000-4       	   20000	     67457 ns/op	   64000 B/op	    2000 allocs/op
BenchmarkSlowDecreaseList/1000-4       	   20000	     66965 ns/op	   64000 B/op	    2000 allocs/op
BenchmarkSlowDecreaseList/10000-4      	    2000	    665583 ns/op	  640000 B/op	   20000 allocs/op
BenchmarkSlowDecreaseList/10000-4      	    2000	    667230 ns/op	  640000 B/op	   20000 allocs/op
BenchmarkSlowDecreaseList/10000-4      	    2000	    676835 ns/op	  640000 B/op	   20000 allocs/op
BenchmarkSlowDecreaseList/10000-4      	    2000	    669570 ns/op	  640000 B/op	   20000 allocs/op
BenchmarkSlowDecreaseList/10000-4      	    2000	    669528 ns/op	  640000 B/op	   20000 allocs/op
BenchmarkSlowDecreaseList/10000-4      	    2000	    670464 ns/op	  640000 B/op	   20000 allocs/op
BenchmarkSlowDecreaseList/10000-4      	    2000	    677623 ns/op	  640000 B/op	   20000 allocs/op
BenchmarkSlowDecreaseList/10000-4      	    2000	    668400 ns/op	  640000 B/op	   20000 allocs/op
BenchmarkSlowDecreaseList/10000-4      	    2000	    664711 ns/op	  640000 B/op	   20000 allocs/op
BenchmarkSlowDecreaseList/10000-4      	    2000	    666382 ns/op	  640000 B/op	   20000 allocs/op
BenchmarkSlowDecreaseList/100000-4     	     200	   6689792 ns/op	 6400000 B/op	  200000 allocs/op
BenchmarkSlowDecreaseList/100000-4     	     200	   6610146 ns/op	 6400000 B/op	  200000 allocs/op
BenchmarkSlowDecreaseList/100000-4     	     200	   6678772 ns/op	 6400000 B/op	  200000 allocs/op
BenchmarkSlowDecreaseList/100000-4     	     200	   6666358 ns/op	 6400000 B/op	  200000 allocs/op
BenchmarkSlowDecreaseList/100000-4     	     200	   6636230 ns/op	 6400000 B/op	  200000 allocs/op
BenchmarkSlowDecreaseList/100000-4     	     200	   6651687 ns/op	 6400000 B/op	  200000 allocs/op
BenchmarkSlowDecreaseList/100000-4     	     200	   6682810 ns/op	 6400000 B/op	  200000 allocs/op
BenchmarkSlowDecreaseList/100000-4     	     200	   6629772 ns/op	 6400000 B/op	  200000 allocs/op
BenchmarkSlowDecreaseList/100000-4     	     200	   6617705 ns/op	 6400000 B/op	  200000 allocs/op
BenchmarkSlowDecreaseList/100000-4     	     200	   6677202 ns/op	 6400000 B/op	  200000 allocs/op
BenchmarkSlowDecreaseList/1000000-4    	      20	  66134016 ns/op	64000000 B/op	 2000000 allocs/op
BenchmarkSlowDecreaseList/1000000-4    	      20	  66197309 ns/op	64000000 B/op	 2000000 allocs/op
BenchmarkSlowDecreaseList/1000000-4    	      20	  66193835 ns/op	64000000 B/op	 2000000 allocs/op
BenchmarkSlowDecreaseList/1000000-4    	      20	  66368504 ns/op	64000000 B/op	 2000000 allocs/op
BenchmarkSlowDecreaseList/1000000-4    	      20	  65989049 ns/op	64000000 B/op	 2000000 allocs/op
BenchmarkSlowDecreaseList/1000000-4    	      20	  66072206 ns/op	64000000 B/op	 2000000 allocs/op
BenchmarkSlowDecreaseList/1000000-4    	      20	  66006954 ns/op	64000000 B/op	 2000000 allocs/op
BenchmarkSlowDecreaseList/1000000-4    	      20	  66353956 ns/op	64000000 B/op	 2000000 allocs/op
BenchmarkSlowDecreaseList/1000000-4    	      20	  66221709 ns/op	64000000 B/op	 2000000 allocs/op
BenchmarkSlowDecreaseList/1000000-4    	      20	  66056650 ns/op	64000000 B/op	 2000000 allocs/op
BenchmarkSlowIncreaseList/1-4          	10000000	       174 ns/op	     176 B/op	       5 allocs/op
BenchmarkSlowIncreaseList/1-4          	10000000	       173 ns/op	     176 B/op	       5 allocs/op
BenchmarkSlowIncreaseList/1-4          	10000000	       172 ns/op	     176 B/op	       5 allocs/op
BenchmarkSlowIncreaseList/1-4          	10000000	       172 ns/op	     176 B/op	       5 allocs/op
BenchmarkSlowIncreaseList/1-4          	10000000	       173 ns/op	     176 B/op	       5 allocs/op
BenchmarkSlowIncreaseList/1-4          	10000000	       172 ns/op	     176 B/op	       5 allocs/op
BenchmarkSlowIncreaseList/1-4          	10000000	       172 ns/op	     176 B/op	       5 allocs/op
BenchmarkSlowIncreaseList/1-4          	10000000	       172 ns/op	     176 B/op	       5 allocs/op
BenchmarkSlowIncreaseList/1-4          	10000000	       172 ns/op	     176 B/op	       5 allocs/op
BenchmarkSlowIncreaseList/1-4          	10000000	       172 ns/op	     176 B/op	       5 allocs/op
BenchmarkSlowIncreaseList/10-4         	 1000000	      1390 ns/op	    1328 B/op	      41 allocs/op
BenchmarkSlowIncreaseList/10-4         	 1000000	      1379 ns/op	    1328 B/op	      41 allocs/op
BenchmarkSlowIncreaseList/10-4         	 1000000	      1380 ns/op	    1328 B/op	      41 allocs/op
BenchmarkSlowIncreaseList/10-4         	 1000000	      1379 ns/op	    1328 B/op	      41 allocs/op
BenchmarkSlowIncreaseList/10-4         	 1000000	      1393 ns/op	    1328 B/op	      41 allocs/op
BenchmarkSlowIncreaseList/10-4         	 1000000	      1380 ns/op	    1328 B/op	      41 allocs/op
BenchmarkSlowIncreaseList/10-4         	 1000000	      1376 ns/op	    1328 B/op	      41 allocs/op
BenchmarkSlowIncreaseList/10-4         	 1000000	      1380 ns/op	    1328 B/op	      41 allocs/op
BenchmarkSlowIncreaseList/10-4         	 1000000	      1404 ns/op	    1328 B/op	      41 allocs/op
BenchmarkSlowIncreaseList/10-4         	 1000000	      1378 ns/op	    1328 B/op	      41 allocs/op
BenchmarkSlowIncreaseList/100-4        	  100000	     13323 ns/op	   12848 B/op	     401 allocs/op
BenchmarkSlowIncreaseList/100-4        	  100000	     13313 ns/op	   12848 B/op	     401 allocs/op
BenchmarkSlowIncreaseList/100-4        	  100000	     13313 ns/op	   12848 B/op	     401 allocs/op
BenchmarkSlowIncreaseList/100-4        	  100000	     13262 ns/op	   12848 B/op	     401 allocs/op
BenchmarkSlowIncreaseList/100-4        	  100000	     13286 ns/op	   12848 B/op	     401 allocs/op
BenchmarkSlowIncreaseList/100-4        	  100000	     13306 ns/op	   12848 B/op	     401 allocs/op
BenchmarkSlowIncreaseList/100-4        	  100000	     13503 ns/op	   12848 B/op	     401 allocs/op
BenchmarkSlowIncreaseList/100-4        	  100000	     13294 ns/op	   12848 B/op	     401 allocs/op
BenchmarkSlowIncreaseList/100-4        	  100000	     13303 ns/op	   12848 B/op	     401 allocs/op
BenchmarkSlowIncreaseList/100-4        	  100000	     13296 ns/op	   12848 B/op	     401 allocs/op
BenchmarkSlowIncreaseList/1000-4       	   10000	    134371 ns/op	  128048 B/op	    4001 allocs/op
BenchmarkSlowIncreaseList/1000-4       	   10000	    136713 ns/op	  128048 B/op	    4001 allocs/op
BenchmarkSlowIncreaseList/1000-4       	   10000	    136431 ns/op	  128048 B/op	    4001 allocs/op
BenchmarkSlowIncreaseList/1000-4       	   10000	    135129 ns/op	  128048 B/op	    4001 allocs/op
BenchmarkSlowIncreaseList/1000-4       	   10000	    135023 ns/op	  128048 B/op	    4001 allocs/op
BenchmarkSlowIncreaseList/1000-4       	   10000	    135701 ns/op	  128048 B/op	    4001 allocs/op
BenchmarkSlowIncreaseList/1000-4       	   10000	    134685 ns/op	  128048 B/op	    4001 allocs/op
BenchmarkSlowIncreaseList/1000-4       	   10000	    135140 ns/op	  128048 B/op	    4001 allocs/op
BenchmarkSlowIncreaseList/1000-4       	   10000	    134758 ns/op	  128048 B/op	    4001 allocs/op
BenchmarkSlowIncreaseList/1000-4       	   10000	    138347 ns/op	  128048 B/op	    4001 allocs/op
BenchmarkSlowIncreaseList/10000-4      	    1000	   1409369 ns/op	 1280048 B/op	   40001 allocs/op
BenchmarkSlowIncreaseList/10000-4      	    1000	   1405326 ns/op	 1280048 B/op	   40001 allocs/op
BenchmarkSlowIncreaseList/10000-4      	    1000	   1413923 ns/op	 1280048 B/op	   40001 allocs/op
BenchmarkSlowIncreaseList/10000-4      	    1000	   1434493 ns/op	 1280048 B/op	   40001 allocs/op
BenchmarkSlowIncreaseList/10000-4      	    1000	   1416444 ns/op	 1280048 B/op	   40001 allocs/op
BenchmarkSlowIncreaseList/10000-4      	    1000	   1403288 ns/op	 1280048 B/op	   40001 allocs/op
BenchmarkSlowIncreaseList/10000-4      	    1000	   1411222 ns/op	 1280048 B/op	   40001 allocs/op
BenchmarkSlowIncreaseList/10000-4      	    1000	   1412131 ns/op	 1280048 B/op	   40001 allocs/op
BenchmarkSlowIncreaseList/10000-4      	    1000	   1425000 ns/op	 1280048 B/op	   40001 allocs/op
BenchmarkSlowIncreaseList/10000-4      	    1000	   1418376 ns/op	 1280048 B/op	   40001 allocs/op
BenchmarkSlowIncreaseList/100000-4     	      50	  23156027 ns/op	12800048 B/op	  400001 allocs/op
BenchmarkSlowIncreaseList/100000-4     	      50	  25273167 ns/op	12800048 B/op	  400001 allocs/op
BenchmarkSlowIncreaseList/100000-4     	     100	  23295019 ns/op	12800048 B/op	  400001 allocs/op
BenchmarkSlowIncreaseList/100000-4     	     100	  24065689 ns/op	12800048 B/op	  400001 allocs/op
BenchmarkSlowIncreaseList/100000-4     	      50	  23404317 ns/op	12800048 B/op	  400001 allocs/op
BenchmarkSlowIncreaseList/100000-4     	     100	  23800569 ns/op	12800049 B/op	  400001 allocs/op
BenchmarkSlowIncreaseList/100000-4     	     100	  23539215 ns/op	12800048 B/op	  400001 allocs/op
BenchmarkSlowIncreaseList/100000-4     	      50	  24199677 ns/op	12800048 B/op	  400001 allocs/op
BenchmarkSlowIncreaseList/100000-4     	      50	  23560044 ns/op	12800048 B/op	  400001 allocs/op
BenchmarkSlowIncreaseList/100000-4     	      50	  24565050 ns/op	12800048 B/op	  400001 allocs/op
BenchmarkSlowIncreaseList/1000000-4    	       5	 253440762 ns/op	128000048 B/op	 4000001 allocs/op
BenchmarkSlowIncreaseList/1000000-4    	       5	 246490708 ns/op	128000048 B/op	 4000001 allocs/op
BenchmarkSlowIncreaseList/1000000-4    	       5	 282095941 ns/op	128000048 B/op	 4000001 allocs/op
BenchmarkSlowIncreaseList/1000000-4    	       5	 296879731 ns/op	128000048 B/op	 4000001 allocs/op
BenchmarkSlowIncreaseList/1000000-4    	       5	 272406754 ns/op	128000048 B/op	 4000001 allocs/op
BenchmarkSlowIncreaseList/1000000-4    	       5	 265579494 ns/op	128000048 B/op	 4000001 allocs/op
BenchmarkSlowIncreaseList/1000000-4    	       5	 310783311 ns/op	128000048 B/op	 4000001 allocs/op
BenchmarkSlowIncreaseList/1000000-4    	       5	 280963704 ns/op	128000048 B/op	 4000001 allocs/op
BenchmarkSlowIncreaseList/1000000-4    	       5	 262177954 ns/op	128000048 B/op	 4000001 allocs/op
BenchmarkSlowIncreaseList/1000000-4    	       5	 288733083 ns/op	128000048 B/op	 4000001 allocs/op
BenchmarkStableList/1-4                	20000000	        81.0 ns/op	      64 B/op	       2 allocs/op
BenchmarkStableList/1-4                	20000000	        83.2 ns/op	      64 B/op	       2 allocs/op
BenchmarkStableList/1-4                	20000000	        86.3 ns/op	      64 B/op	       2 allocs/op
BenchmarkStableList/1-4                	20000000	        85.7 ns/op	      64 B/op	       2 allocs/op
BenchmarkStableList/1-4                	20000000	        95.1 ns/op	      64 B/op	       2 allocs/op
BenchmarkStableList/1-4                	20000000	        84.7 ns/op	      64 B/op	       2 allocs/op
BenchmarkStableList/1-4                	20000000	        79.7 ns/op	      64 B/op	       2 allocs/op
BenchmarkStableList/1-4                	20000000	        81.6 ns/op	      64 B/op	       2 allocs/op
BenchmarkStableList/1-4                	20000000	        91.3 ns/op	      64 B/op	       2 allocs/op
BenchmarkStableList/1-4                	20000000	        83.5 ns/op	      64 B/op	       2 allocs/op
BenchmarkStableList/10-4               	 2000000	       833 ns/op	     640 B/op	      20 allocs/op
BenchmarkStableList/10-4               	 2000000	       887 ns/op	     640 B/op	      20 allocs/op
BenchmarkStableList/10-4               	 2000000	       904 ns/op	     640 B/op	      20 allocs/op
BenchmarkStableList/10-4               	 2000000	       878 ns/op	     640 B/op	      20 allocs/op
BenchmarkStableList/10-4               	 2000000	       922 ns/op	     640 B/op	      20 allocs/op
BenchmarkStableList/10-4               	 2000000	       806 ns/op	     640 B/op	      20 allocs/op
BenchmarkStableList/10-4               	 1000000	      1014 ns/op	     640 B/op	      20 allocs/op
BenchmarkStableList/10-4               	 2000000	       839 ns/op	     640 B/op	      20 allocs/op
BenchmarkStableList/10-4               	 2000000	       824 ns/op	     640 B/op	      20 allocs/op
BenchmarkStableList/10-4               	 2000000	       818 ns/op	     640 B/op	      20 allocs/op
BenchmarkStableList/100-4              	  200000	      8131 ns/op	    6400 B/op	     200 allocs/op
BenchmarkStableList/100-4              	  200000	      8145 ns/op	    6400 B/op	     200 allocs/op
BenchmarkStableList/100-4              	  200000	      8165 ns/op	    6400 B/op	     200 allocs/op
BenchmarkStableList/100-4              	  200000	      8096 ns/op	    6400 B/op	     200 allocs/op
BenchmarkStableList/100-4              	  200000	      8079 ns/op	    6400 B/op	     200 allocs/op
BenchmarkStableList/100-4              	  200000	      8248 ns/op	    6400 B/op	     200 allocs/op
BenchmarkStableList/100-4              	  200000	      9123 ns/op	    6400 B/op	     200 allocs/op
BenchmarkStableList/100-4              	  200000	      8730 ns/op	    6400 B/op	     200 allocs/op
BenchmarkStableList/100-4              	  200000	      8439 ns/op	    6400 B/op	     200 allocs/op
BenchmarkStableList/100-4              	  200000	      8582 ns/op	    6400 B/op	     200 allocs/op
BenchmarkStableList/1000-4             	   20000	     83865 ns/op	   64000 B/op	    2000 allocs/op
BenchmarkStableList/1000-4             	   20000	     82988 ns/op	   64000 B/op	    2000 allocs/op
BenchmarkStableList/1000-4             	   20000	     92940 ns/op	   64000 B/op	    2000 allocs/op
BenchmarkStableList/1000-4             	   20000	     87046 ns/op	   64000 B/op	    2000 allocs/op
BenchmarkStableList/1000-4             	   20000	     89856 ns/op	   64000 B/op	    2000 allocs/op
BenchmarkStableList/1000-4             	   20000	     87408 ns/op	   64000 B/op	    2000 allocs/op
BenchmarkStableList/1000-4             	   20000	     85275 ns/op	   64000 B/op	    2000 allocs/op
BenchmarkStableList/1000-4             	   20000	     80163 ns/op	   64000 B/op	    2000 allocs/op
BenchmarkStableList/1000-4             	   20000	     82981 ns/op	   64000 B/op	    2000 allocs/op
BenchmarkStableList/1000-4             	   20000	     86996 ns/op	   64000 B/op	    2000 allocs/op
BenchmarkStableList/10000-4            	    2000	    886719 ns/op	  640000 B/op	   20000 allocs/op
BenchmarkStableList/10000-4            	    2000	    879617 ns/op	  640000 B/op	   20000 allocs/op
BenchmarkStableList/10000-4            	    2000	    847875 ns/op	  640000 B/op	   20000 allocs/op
BenchmarkStableList/10000-4            	    2000	    829674 ns/op	  640000 B/op	   20000 allocs/op
BenchmarkStableList/10000-4            	    2000	    859293 ns/op	  640000 B/op	   20000 allocs/op
BenchmarkStableList/10000-4            	    2000	    883100 ns/op	  640000 B/op	   20000 allocs/op
BenchmarkStableList/10000-4            	    2000	    818328 ns/op	  640000 B/op	   20000 allocs/op
BenchmarkStableList/10000-4            	    2000	    804751 ns/op	  640000 B/op	   20000 allocs/op
BenchmarkStableList/10000-4            	    2000	    836300 ns/op	  640000 B/op	   20000 allocs/op
BenchmarkStableList/10000-4            	    2000	    816391 ns/op	  640000 B/op	   20000 allocs/op
BenchmarkStableList/100000-4           	     200	   8714136 ns/op	 6400000 B/op	  200000 allocs/op
BenchmarkStableList/100000-4           	     200	   9260736 ns/op	 6400000 B/op	  200000 allocs/op
BenchmarkStableList/100000-4           	     200	   9282376 ns/op	 6400000 B/op	  200000 allocs/op
BenchmarkStableList/100000-4           	     200	   9215669 ns/op	 6400000 B/op	  200000 allocs/op
BenchmarkStableList/100000-4           	     200	   8759040 ns/op	 6400000 B/op	  200000 allocs/op
BenchmarkStableList/100000-4           	     200	   7817319 ns/op	 6400000 B/op	  200000 allocs/op
BenchmarkStableList/100000-4           	     200	   8072628 ns/op	 6400000 B/op	  200000 allocs/op
BenchmarkStableList/100000-4           	     200	   8940102 ns/op	 6400000 B/op	  200000 allocs/op
BenchmarkStableList/100000-4           	     200	   8673116 ns/op	 6400000 B/op	  200000 allocs/op
BenchmarkStableList/100000-4           	     200	   8940218 ns/op	 6400000 B/op	  200000 allocs/op
BenchmarkStableList/1000000-4          	      20	  88475477 ns/op	64000000 B/op	 2000000 allocs/op
BenchmarkStableList/1000000-4          	      20	  78414992 ns/op	64000000 B/op	 2000000 allocs/op
BenchmarkStableList/1000000-4          	      20	  79463917 ns/op	64000000 B/op	 2000000 allocs/op
BenchmarkStableList/1000000-4          	      20	  94633773 ns/op	64000000 B/op	 2000000 allocs/op
BenchmarkStableList/1000000-4          	      20	  96979079 ns/op	64000000 B/op	 2000000 allocs/op
BenchmarkStableList/1000000-4          	      20	  95031708 ns/op	64000009 B/op	 2000000 allocs/op
BenchmarkStableList/1000000-4          	      20	  91920271 ns/op	64000004 B/op	 2000000 allocs/op
BenchmarkStableList/1000000-4          	      20	  85109507 ns/op	64000000 B/op	 2000000 allocs/op
BenchmarkStableList/1000000-4          	      20	  79311445 ns/op	64000004 B/op	 2000000 allocs/op
BenchmarkStableList/1000000-4          	      20	  78676775 ns/op	64000000 B/op	 2000000 allocs/op
PASS
ok  	github.com/ef-ds/stack-bench-tests	926.409s
